date,timestamp,hour,doy,DNI,DHI,delta,alpha,b,eot,tc,lst,noon,hra,beam,diffuse,power
01/01/1997,1997-01-01 02:00:00,2,1,0,0,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 00:16:53,1997-01-01 12:00:00,-3.06787508739558,0,0,0
01/01/1997,1997-01-01 03:00:00,3,1,0,0,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 01:16:53,1997-01-01 12:00:00,-2.80607569959643,0,0,0
01/01/1997,1997-01-01 04:00:00,4,1,0,0,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 02:16:53,1997-01-01 12:00:00,-2.54427631179728,0,0,0
01/01/1997,1997-01-01 05:00:00,5,1,0,0,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 03:16:53,1997-01-01 12:00:00,-2.28247692399813,0,0,0
01/01/1997,1997-01-01 06:00:00,6,1,0,0,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 04:16:53,1997-01-01 12:00:00,-2.02067753619898,0,0,0
01/01/1997,1997-01-01 07:00:00,7,1,0,0,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 05:16:53,1997-01-01 12:00:00,-1.75887814839983,0,0,0
01/01/1997,1997-01-01 08:00:00,8,1,0,0,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 06:16:53,1997-01-01 12:00:00,-1.49707876060068,0,0,0
01/01/1997,1997-01-01 09:00:00,9,1,52,1,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 07:16:53,1997-01-01 12:00:00,-1.23527937280154,15.7589560291173,0.819816666666667,1.6578772695784e-05
01/01/1997,1997-01-01 10:00:00,10,1,553,25,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 08:16:53,1997-01-01 12:00:00,-0.973479985002386,286.271942131856,20.4954166666667,0.000306767358798523
01/01/1997,1997-01-01 11:00:00,11,1,595,83,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 09:16:53,1997-01-01 12:00:00,-0.711680597203236,414.7187531927,68.0447833333333,0.000482763536526034
01/01/1997,1997-01-01 12:00:00,12,1,783,70,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 10:16:53,1997-01-01 12:00:00,-0.449881209404087,648.983290946014,57.3871666666667,0.000706370457612681
01/01/1997,1997-01-01 13:00:00,13,1,882,62,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 11:16:53,1997-01-01 12:00:00,-0.188081821604937,797.498659716706,50.8286333333333,0.00084832729305004
01/01/1997,1997-01-01 14:00:00,14,1,849,68,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 12:16:53,1997-01-01 12:00:00,0.073717566194212,779.318906527648,55.7475333333333,0.000835066439860981
01/01/1997,1997-01-01 15:00:00,15,1,921,63,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 13:16:53,1997-01-01 12:00:00,0.335516953993361,800.443641668852,51.64845,0.000852092091668852
01/01/1997,1997-01-01 16:00:00,16,1,794,66,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 14:16:53,1997-01-01 12:00:00,0.597316341792511,604.275222574014,54.1079,0.000658383122574014
01/01/1997,1997-01-01 17:00:00,17,1,823,46,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 15:16:53,1997-01-01 12:00:00,0.85911572959166,494.735458858459,37.7115666666667,0.000532447025525125
01/01/1997,1997-01-01 18:00:00,18,1,433,65,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 16:16:53,1997-01-01 12:00:00,1.12091511739081,173.310373225925,53.2880833333333,0.000226598456559259
01/01/1997,1997-01-01 19:00:00,19,1,243,11,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 17:16:53,1997-01-01 12:00:00,1.38271450518996,41.8194377866679,9.01798333333333,5.08374211200012e-05
01/01/1997,1997-01-01 20:00:00,20,1,0,0,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 18:16:53,1997-01-01 12:00:00,1.64451389298911,0,0,0
01/01/1997,1997-01-01 21:00:00,21,1,0,0,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 19:16:53,1997-01-01 12:00:00,1.90631328078826,0,0,0
01/01/1997,1997-01-01 22:00:00,22,1,0,0,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 20:16:53,1997-01-01 12:00:00,2.16811266858741,0,0,0
01/01/1997,1997-01-01 23:00:00,23,1,0,0,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 21:16:53,1997-01-01 12:00:00,2.42991205638656,0,0,0
01/01/1997,1997-01-02 00:00:00,0,2,0,0,-0.401628827174173,0.603104863321403,-1.3771365056832,-3.70517832339607,-43.105178323396,1997-01-01 22:16:53,1997-01-01 12:00:00,2.69171144418571,0,0,0
01/01/1997,1997-01-02 01:00:00,1,2,0,0,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-01 23:16:27,1997-01-01 12:00:00,2.95157119627176,0,0,0
01/02/1997,1997-01-02 02:00:00,2,2,0,0,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 00:16:27,1997-01-02 12:00:00,-3.06981472310868,0,0,0
01/02/1997,1997-01-02 03:00:00,3,2,0,0,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 01:16:27,1997-01-02 12:00:00,-2.80801533530953,0,0,0
01/02/1997,1997-01-02 04:00:00,4,2,0,0,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 02:16:27,1997-01-02 12:00:00,-2.54621594751038,0,0,0
01/02/1997,1997-01-02 05:00:00,5,2,0,0,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 03:16:27,1997-01-02 12:00:00,-2.28441655971123,0,0,0
01/02/1997,1997-01-02 06:00:00,6,2,0,0,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 04:16:27,1997-01-02 12:00:00,-2.02261717191208,0,0,0
01/02/1997,1997-01-02 07:00:00,7,2,0,0,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 05:16:27,1997-01-02 12:00:00,-1.76081778411293,0,0,0
01/02/1997,1997-01-02 08:00:00,8,2,0,0,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 06:16:27,1997-01-02 12:00:00,-1.49901839631378,0,0,0
01/02/1997,1997-01-02 09:00:00,9,2,105,1,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 07:16:27,1997-01-02 12:00:00,-1.23721900851463,31.6628961354645,0.819816666666667,3.24827128021311e-05
01/02/1997,1997-01-02 10:00:00,10,2,593,20,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 08:16:27,1997-01-02 12:00:00,-0.975419620715482,306.286528283831,16.3963333333333,0.000322682861617164
01/02/1997,1997-01-02 11:00:00,11,2,803,38,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 09:16:27,1997-01-02 12:00:00,-0.713620232916333,559.09404534505,31.1530333333333,0.000590247078678383
01/02/1997,1997-01-02 12:00:00,12,2,897,46,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 10:16:27,1997-01-02 12:00:00,-0.451820845117184,743.219245913264,37.7115666666667,0.000780930812579931
01/02/1997,1997-01-02 13:00:00,13,2,930,59,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 11:16:27,1997-01-02 12:00:00,-0.190021457318034,841.092376584544,48.3691833333333,0.000889461559917877
01/02/1997,1997-01-02 14:00:00,14,2,942,56,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 12:16:27,1997-01-02 12:00:00,0.0717779304811154,865.327214314229,45.9097333333333,0.000911236947647562
01/02/1997,1997-01-02 15:00:00,15,2,936,61,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 13:16:27,1997-01-02 12:00:00,0.333577318280265,814.517362406448,50.0088166666667,0.000864526179073115
01/02/1997,1997-01-02 16:00:00,16,2,919,50,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 14:16:27,1997-01-02 12:00:00,0.595376706079414,700.748434344461,40.9908333333333,0.000741739267677794
01/02/1997,1997-01-02 17:00:00,17,2,845,44,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 15:16:27,1997-01-02 12:00:00,0.857176093878564,509.407416122979,36.0719333333333,0.000545479349456312
01/02/1997,1997-01-02 18:00:00,18,2,729,27,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 16:16:27,1997-01-02 12:00:00,1.11897548167771,293.13306093451,22.13505,0.00031526811093451
01/02/1997,1997-01-02 19:00:00,19,2,313,9,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 17:16:27,1997-01-02 12:00:00,1.38077486947686,54.4476842625753,7.37835,6.18260342625753e-05
01/02/1997,1997-01-02 20:00:00,20,2,0,0,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 18:16:27,1997-01-02 12:00:00,1.64257425727601,0,0,0
01/02/1997,1997-01-02 21:00:00,21,2,0,0,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 19:16:27,1997-01-02 12:00:00,1.90437364507516,0,0,0
01/02/1997,1997-01-02 22:00:00,22,2,0,0,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 20:16:27,1997-01-02 12:00:00,2.16617303287431,0,0,0
01/02/1997,1997-01-02 23:00:00,23,2,0,0,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 21:16:27,1997-01-02 12:00:00,2.42797242067346,0,0,0
01/02/1997,1997-01-03 00:00:00,0,3,0,0,-0.400213485237109,0.604520205258466,-1.35992229936216,-4.14971008535345,-43.5497100853534,1997-01-02 22:16:27,1997-01-02 12:00:00,2.68977180847261,0,0,0
01/02/1997,1997-01-03 01:00:00,1,3,0,0,-0.398679551407056,0.606054139088519,-1.34270809304112,-4.58942083065816,-43.9894208306581,1997-01-02 23:16:00,1997-01-02 12:00:00,2.94965259620232,0,0,0
01/03/1997,1997-01-03 02:00:00,2,3,0,0,-0.398679551407056,0.606054139088519,-1.34270809304112,-4.58942083065816,-43.9894208306581,1997-01-03 00:16:00,1997-01-03 12:00:00,-3.07173332317811,0,0,0
